X,L,Section,End Condition,,Slope ,Deflection
0.58,5,3.5,SS,,0.3463,-0.65
0.585,5,3.5,SS,,0.3492,-0.6554
0.59,5,3.5,SS,,0.3521,-0.6609
0.595,5,3.5,SS,,0.3549,-0.6663
0.6,5,3.5,SS,,0.3578,-0.6717
0.605,5,3.5,SS,,0.3607,-0.6771
0.61,5,3.5,SS,,0.3635,-0.6825
0.615,5,3.5,SS,,0.3664,-0.6879
0.62,5,3.5,SS,,0.3692,-0.6933
0.625,5,3.5,SS,,0.3721,-0.6987
0.63,5,3.5,SS,,0.3749,-0.7041
0.635,5,3.5,SS,,0.3778,-0.7095
0.64,5,3.5,SS,,0.3806,-0.7149
0.645,5,3.5,SS,,0.3834,-0.7203
0.65,5,3.5,SS,,0.3863,-0.7256
0.655,5,3.5,SS,,0.3891,-0.731
0.66,5,3.5,SS,,0.3919,-0.7364
0.665,5,3.5,SS,,0.3947,-0.7417
0.67,5,3.5,SS,,0.3976,-0.7471
0.675,5,3.5,SS,,0.4004,-0.7524
0.68,5,3.5,SS,,0.4032,-0.7578
0.685,5,3.5,SS,,0.406,-0.7631
0.69,5,3.5,SS,,0.4088,-0.7684
0.695,5,3.5,SS,,0.4116,-0.7738
0.7,5,3.5,SS,,0.4144,-0.7791
0.705,5,3.5,SS,,0.4172,-0.7844
0.71,5,3.5,SS,,0.42,-0.7897
0.715,5,3.5,SS,,0.4228,-0.795
0.72,5,3.5,SS,,0.4256,-0.8003
0.725,5,3.5,SS,,0.4283,-0.8056
0.73,5,3.5,SS,,0.4311,-0.8109
0.735,5,3.5,SS,,0.4339,-0.8162
0.74,5,3.5,SS,,0.4367,-0.8215
0.745,5,3.5,SS,,0.4394,-0.8268
0.75,5,3.5,SS,,0.4422,-0.832
0.755,5,3.5,SS,,0.4449,-0.8373
0.76,5,3.5,SS,,0.4477,-0.8426
0.765,5,3.5,SS,,0.4505,-0.8478
0.77,5,3.5,SS,,0.4532,-0.853
0.775,5,3.5,SS,,0.4559,-0.8583
0.78,5,3.5,SS,,0.4587,-0.8635
0.785,5,3.5,SS,,0.4614,-0.8688
0.79,5,3.5,SS,,0.4641,-0.874
0.795,5,3.5,SS,,0.4669,-0.8792
0.8,5,3.5,SS,,0.4696,-0.8844
0.805,5,3.5,SS,,0.4723,-0.8896
0.81,5,3.5,SS,,0.475,-0.8948
0.815,5,3.5,SS,,0.4777,-0.9
0.82,5,3.5,SS,,0.4805,-0.9052
0.825,5,3.5,SS,,0.4832,-0.9104
0.83,5,3.5,SS,,0.4859,-0.9155
0.835,5,3.5,SS,,0.4886,-0.9207
0.84,5,3.5,SS,,0.4912,-0.9259
0.845,5,3.5,SS,,0.4939,-0.931
0.85,5,3.5,SS,,0.4966,-0.9362
0.855,5,3.5,SS,,0.4993,-0.9413
0.86,5,3.5,SS,,0.502,-0.9464
0.865,5,3.5,SS,,0.5046,-0.9516
0.87,5,3.5,SS,,0.5073,-0.9567
0.875,5,3.5,SS,,0.51,-0.9618
0.88,5,3.5,SS,,0.5126,-0.9669
0.885,5,3.5,SS,,0.5153,-0.972
0.89,5,3.5,SS,,0.5179,-0.9771
0.895,5,3.5,SS,,0.5206,-0.9822
0.9,5,3.5,SS,,0.5232,-0.9873
0.905,5,3.5,SS,,0.5258,-0.9924
0.91,5,3.5,SS,,0.5285,-0.9974
0.915,5,3.5,SS,,0.5311,-1.0025
0.92,5,3.5,SS,,0.5337,-1.0076
0.925,5,3.5,SS,,0.5363,-1.0126
0.93,5,3.5,SS,,0.5389,-1.0177
0.935,5,3.5,SS,,0.5415,-1.0227
0.94,5,3.5,SS,,0.5441,-1.0277
0.945,5,3.5,SS,,0.5467,-1.0327
0.95,5,3.5,SS,,0.5493,-1.0378
0.955,5,3.5,SS,,0.5519,-1.0428
0.96,5,3.5,SS,,0.5545,-1.0478
0.965,5,3.5,SS,,0.5571,-1.0528
0.97,5,3.5,SS,,0.5597,-1.0577
0.975,5,3.5,SS,,0.5622,-1.0627
0.98,5,3.5,SS,,0.5648,-1.0677
0.985,5,3.5,SS,,0.5674,-1.0727
0.99,5,3.5,SS,,0.5699,-1.0776
0.995,5,3.5,SS,,0.5725,-1.0826
1,5,3.5,SS,,0.575,-1.0875
1.005,5,3.5,SS,,0.5775,-1.0924
1.01,5,3.5,SS,,0.5801,-1.0974
1.015,5,3.5,SS,,0.5826,-1.1023
1.02,5,3.5,SS,,0.5851,-1.1072
1.025,5,3.5,SS,,0.5876,-1.1121
1.03,5,3.5,SS,,0.5902,-1.117
1.035,5,3.5,SS,,0.5927,-1.1219
1.04,5,3.5,SS,,0.5952,-1.1268
1.045,5,3.5,SS,,0.5977,-1.1316
1.05,5,3.5,SS,,0.6002,-1.1365
1.055,5,3.5,SS,,0.6027,-1.1414
1.06,5,3.5,SS,,0.6051,-1.1462
1.065,5,3.5,SS,,0.6076,-1.151
1.07,5,3.5,SS,,0.6101,-1.1559
1.075,5,3.5,SS,,0.6125,-1.1607
1.08,5,3.5,SS,,0.615,-1.1655
1.085,5,3.5,SS,,0.6175,-1.1703
1.09,5,3.5,SS,,0.6199,-1.1751
1.095,5,3.5,SS,,0.6224,-1.1799
1.1,5,3.5,SS,,0.6248,-1.1847
1.105,5,3.5,SS,,0.6272,-1.1895
1.11,5,3.5,SS,,0.6297,-1.1942
1.115,5,3.5,SS,,0.6321,-1.199
1.12,5,3.5,SS,,0.6345,-1.2038
1.125,5,3.5,SS,,0.6369,-1.2085
1.13,5,3.5,SS,,0.6393,-1.2132
1.135,5,3.5,SS,,0.6417,-1.218
1.14,5,3.5,SS,,0.6441,-1.2227
1.145,5,3.5,SS,,0.6465,-1.2274
1.15,5,3.5,SS,,0.6489,-1.2321
1.155,5,3.5,SS,,0.6513,-1.2368
1.16,5,3.5,SS,,0.6536,-1.2415
1.165,5,3.5,SS,,0.656,-1.2461
1.17,5,3.5,SS,,0.6584,-1.2508
1.175,5,3.5,SS,,0.6607,-1.2555
1.18,5,3.5,SS,,0.6631,-1.2601
1.185,5,3.5,SS,,0.6654,-1.2647
1.19,5,3.5,SS,,0.6677,-1.2694
1.195,5,3.5,SS,,0.6701,-1.274
1.2,5,3.5,SS,,0.6724,-1.2786
1.205,5,3.5,SS,,0.6747,-1.2832
1.21,5,3.5,SS,,0.677,-1.2878
1.215,5,3.5,SS,,0.6793,-1.2924
1.22,5,3.5,SS,,0.6816,-1.297
1.225,5,3.5,SS,,0.6839,-1.3015
1.23,5,3.5,SS,,0.6862,-1.3061
1.235,5,3.5,SS,,0.6885,-1.3106
1.24,5,3.5,SS,,0.6908,-1.3152
1.245,5,3.5,SS,,0.693,-1.3197
1.25,5,3.5,SS,,0.6953,-1.3242
1.255,5,3.5,SS,,0.6976,-1.3287
1.26,5,3.5,SS,,0.6998,-1.3332
1.265,5,3.5,SS,,0.7021,-1.3377
1.27,5,3.5,SS,,0.7043,-1.3422
1.275,5,3.5,SS,,0.7065,-1.3467
1.28,5,3.5,SS,,0.7088,-1.3511
1.285,5,3.5,SS,,0.711,-1.3556
1.29,5,3.5,SS,,0.7132,-1.36
1.295,5,3.5,SS,,0.7154,-1.3645
1.3,5,3.5,SS,,0.7176,-1.3689
1.305,5,3.5,SS,,0.7198,-1.3733
1.31,5,3.5,SS,,0.722,-1.3777
1.315,5,3.5,SS,,0.7242,-1.3821
1.32,5,3.5,SS,,0.7263,-1.3865
1.325,5,3.5,SS,,0.7285,-1.3909
1.33,5,3.5,SS,,0.7307,-1.3952
1.335,5,3.5,SS,,0.7328,-1.3996
1.34,5,3.5,SS,,0.735,-1.4039
1.345,5,3.5,SS,,0.7371,-1.4083
1.35,5,3.5,SS,,0.7392,-1.4126
1.355,5,3.5,SS,,0.7414,-1.4169
1.36,5,3.5,SS,,0.7435,-1.4212
1.365,5,3.5,SS,,0.7456,-1.4255
1.37,5,3.5,SS,,0.7477,-1.4298
1.375,5,3.5,SS,,0.7498,-1.4341
1.38,5,3.5,SS,,0.7519,-1.4383
1.385,5,3.5,SS,,0.754,-1.4426
1.39,5,3.5,SS,,0.7561,-1.4468
1.395,5,3.5,SS,,0.7581,-1.4511
1.4,5,3.5,SS,,0.7602,-1.4553
1.405,5,3.5,SS,,0.7623,-1.4595
1.41,5,3.5,SS,,0.7643,-1.4637
1.415,5,3.5,SS,,0.7664,-1.4679
1.42,5,3.5,SS,,0.7684,-1.4721
1.425,5,3.5,SS,,0.7704,-1.4763
1.43,5,3.5,SS,,0.7724,-1.4804
1.435,5,3.5,SS,,0.7745,-1.4846
1.44,5,3.5,SS,,0.7765,-1.4887
1.445,5,3.5,SS,,0.7785,-1.4928
1.45,5,3.5,SS,,0.7805,-1.4969
1.455,5,3.5,SS,,0.7824,-1.501
1.46,5,3.5,SS,,0.7844,-1.5051
1.465,5,3.5,SS,,0.7864,-1.5092
1.47,5,3.5,SS,,0.7884,-1.5133
1.475,5,3.5,SS,,0.7903,-1.5174
1.48,5,3.5,SS,,0.7923,-1.5214
1.485,5,3.5,SS,,0.7942,-1.5254
1.49,5,3.5,SS,,0.7962,-1.5295
1.495,5,3.5,SS,,0.7981,-1.5335
1.5,5,3.5,SS,,0.8,-1.5375
1.505,5,3.5,SS,,0.8019,-1.5415
1.51,5,3.5,SS,,0.8038,-1.5455
1.515,5,3.5,SS,,0.8057,-1.5494
1.52,5,3.5,SS,,0.8076,-1.5534
1.525,5,3.5,SS,,0.8095,-1.5574
1.53,5,3.5,SS,,0.8114,-1.5613
1.535,5,3.5,SS,,0.8132,-1.5652
1.54,5,3.5,SS,,0.8151,-1.5691
1.545,5,3.5,SS,,0.8169,-1.573
1.55,5,3.5,SS,,0.8188,-1.5769
1.555,5,3.5,SS,,0.8206,-1.5808
1.56,5,3.5,SS,,0.8225,-1.5847
1.565,5,3.5,SS,,0.8243,-1.5885
1.57,5,3.5,SS,,0.8261,-1.5924
1.575,5,3.5,SS,,0.8279,-1.5962
1.58,5,3.5,SS,,0.8297,-1.6
1.585,5,3.5,SS,,0.8315,-1.6038
1.59,5,3.5,SS,,0.8333,-1.6076
1.595,5,3.5,SS,,0.835,-1.6114
1.6,5,3.5,SS,,0.8368,-1.6152
1.605,5,3.5,SS,,0.8386,-1.619
1.61,5,3.5,SS,,0.8403,-1.6227
1.615,5,3.5,SS,,0.842,-1.6264
1.62,5,3.5,SS,,0.8438,-1.6302
1.625,5,3.5,SS,,0.8455,-1.6339
1.63,5,3.5,SS,,0.8472,-1.6376
1.635,5,3.5,SS,,0.8489,-1.6413
1.64,5,3.5,SS,,0.8506,-1.645
1.645,5,3.5,SS,,0.8523,-1.6486
1.65,5,3.5,SS,,0.854,-1.6523
1.655,5,3.5,SS,,0.8557,-1.6559
1.66,5,3.5,SS,,0.8574,-1.6595
1.665,5,3.5,SS,,0.859,-1.6631
1.67,5,3.5,SS,,0.8607,-1.6668
1.675,5,3.5,SS,,0.8623,-1.6703
1.68,5,3.5,SS,,0.8639,-1.6739
1.685,5,3.5,SS,,0.8656,-1.6775
1.69,5,3.5,SS,,0.8672,-1.681
1.695,5,3.5,SS,,0.8688,-1.6846
1.7,5,3.5,SS,,0.8704,-1.6881
1.705,5,3.5,SS,,0.872,-1.6916
1.71,5,3.5,SS,,0.8736,-1.6951
1.715,5,3.5,SS,,0.8752,-1.6986
1.72,5,3.5,SS,,0.8767,-1.7021
1.725,5,3.5,SS,,0.8783,-1.7055
1.73,5,3.5,SS,,0.8798,-1.709
1.735,5,3.5,SS,,0.8814,-1.7124
1.74,5,3.5,SS,,0.8829,-1.7158
1.745,5,3.5,SS,,0.8844,-1.7193
1.75,5,3.5,SS,,0.8859,-1.7227
1.755,5,3.5,SS,,0.8874,-1.726
1.76,5,3.5,SS,,0.8889,-1.7294
1.765,5,3.5,SS,,0.8904,-1.7328
1.77,5,3.5,SS,,0.8919,-1.7361
1.775,5,3.5,SS,,0.8934,-1.7394
1.78,5,3.5,SS,,0.8948,-1.7428
1.785,5,3.5,SS,,0.8963,-1.7461
1.79,5,3.5,SS,,0.8977,-1.7494
1.795,5,3.5,SS,,0.8992,-1.7526
1.8,5,3.5,SS,,0.9006,-1.7559
1.805,5,3.5,SS,,0.902,-1.7592
1.81,5,3.5,SS,,0.9034,-1.7624
1.815,5,3.5,SS,,0.9048,-1.7656
1.82,5,3.5,SS,,0.9062,-1.7688
1.825,5,3.5,SS,,0.9076,-1.772
1.83,5,3.5,SS,,0.909,-1.7752
1.835,5,3.5,SS,,0.9103,-1.7784
1.84,5,3.5,SS,,0.9117,-1.7815
1.845,5,3.5,SS,,0.913,-1.7847
1.85,5,3.5,SS,,0.9144,-1.7878
1.855,5,3.5,SS,,0.9157,-1.7909
1.86,5,3.5,SS,,0.917,-1.794
1.865,5,3.5,SS,,0.9183,-1.7971
1.87,5,3.5,SS,,0.9196,-1.8002
1.875,5,3.5,SS,,0.9209,-1.8032
1.88,5,3.5,SS,,0.9222,-1.8063
1.885,5,3.5,SS,,0.9234,-1.8093
1.89,5,3.5,SS,,0.9247,-1.8123
1.895,5,3.5,SS,,0.926,-1.8153
1.9,5,3.5,SS,,0.9272,-1.8183
1.905,5,3.5,SS,,0.9284,-1.8213
1.91,5,3.5,SS,,0.9297,-1.8242
1.915,5,3.5,SS,,0.9309,-1.8272
1.92,5,3.5,SS,,0.9321,-1.8301
1.925,5,3.5,SS,,0.9333,-1.833
1.93,5,3.5,SS,,0.9344,-1.8359
1.935,5,3.5,SS,,0.9356,-1.8388
1.94,5,3.5,SS,,0.9368,-1.8417
1.945,5,3.5,SS,,0.9379,-1.8445
1.95,5,3.5,SS,,0.9391,-1.8474
1.955,5,3.5,SS,,0.9402,-1.8502
1.96,5,3.5,SS,,0.9413,-1.853
1.965,5,3.5,SS,,0.9425,-1.8558
1.97,5,3.5,SS,,0.9436,-1.8586
1.975,5,3.5,SS,,0.9447,-1.8614
1.98,5,3.5,SS,,0.9458,-1.8641
1.985,5,3.5,SS,,0.9468,-1.8669
1.99,5,3.5,SS,,0.9479,-1.8696
1.995,5,3.5,SS,,0.949,-1.8723
2,5,3.5,SS,,0.95,-1.875
2.005,5,3.5,SS,,0.951,-1.8777
2.01,5,3.5,SS,,0.9521,-1.8803
2.015,5,3.5,SS,,0.9531,-1.883
2.02,5,3.5,SS,,0.9541,-1.8856
2.025,5,3.5,SS,,0.9551,-1.8882
2.03,5,3.5,SS,,0.9561,-1.8909
2.035,5,3.5,SS,,0.957,-1.8934
2.04,5,3.5,SS,,0.958,-1.896
2.045,5,3.5,SS,,0.959,-1.8986
2.05,5,3.5,SS,,0.9599,-1.9011
2.055,5,3.5,SS,,0.9608,-1.9036
2.06,5,3.5,SS,,0.9618,-1.9062
2.065,5,3.5,SS,,0.9627,-1.9087
2.07,5,3.5,SS,,0.9636,-1.9111
2.075,5,3.5,SS,,0.9645,-1.9136
2.08,5,3.5,SS,,0.9654,-1.9161
2.085,5,3.5,SS,,0.9662,-1.9185
2.09,5,3.5,SS,,0.9671,-1.9209
2.095,5,3.5,SS,,0.968,-1.9233
2.1,5,3.5,SS,,0.9688,-1.9257
2.105,5,3.5,SS,,0.9696,-1.9281
2.11,5,3.5,SS,,0.9705,-1.9304
2.115,5,3.5,SS,,0.9713,-1.9328
2.12,5,3.5,SS,,0.9721,-1.9351
2.125,5,3.5,SS,,0.9729,-1.9374
2.13,5,3.5,SS,,0.9736,-1.9397
2.135,5,3.5,SS,,0.9744,-1.942
2.14,5,3.5,SS,,0.9752,-1.9442
2.145,5,3.5,SS,,0.9759,-1.9465
2.15,5,3.5,SS,,0.9766,-1.9487
2.155,5,3.5,SS,,0.9774,-1.9509
2.16,5,3.5,SS,,0.9781,-1.9531
2.165,5,3.5,SS,,0.9788,-1.9553
2.17,5,3.5,SS,,0.9795,-1.9575
2.175,5,3.5,SS,,0.9802,-1.9596
2.18,5,3.5,SS,,0.9808,-1.9617
2.185,5,3.5,SS,,0.9815,-1.9639
2.19,5,3.5,SS,,0.9821,-1.966
2.195,5,3.5,SS,,0.9828,-1.968
2.2,5,3.5,SS,,0.9834,-1.9701
2.205,5,3.5,SS,,0.984,-1.9721
2.21,5,3.5,SS,,0.9846,-1.9742
2.215,5,3.5,SS,,0.9852,-1.9762
2.22,5,3.5,SS,,0.9858,-1.9782
2.225,5,3.5,SS,,0.9864,-1.9802
2.23,5,3.5,SS,,0.9869,-1.9821
2.235,5,3.5,SS,,0.9875,-1.9841
2.24,5,3.5,SS,,0.988,-1.986
2.245,5,3.5,SS,,0.9885,-1.9879
2.25,5,3.5,SS,,0.9891,-1.9898
2.255,5,3.5,SS,,0.9896,-1.9917
2.26,5,3.5,SS,,0.9901,-1.9936
2.265,5,3.5,SS,,0.9905,-1.9954
2.27,5,3.5,SS,,0.991,-1.9973
2.275,5,3.5,SS,,0.9915,-1.9991
2.28,5,3.5,SS,,0.9919,-2.0009
2.285,5,3.5,SS,,0.9924,-2.0027
2.29,5,3.5,SS,,0.9928,-2.0044
2.295,5,3.5,SS,,0.9932,-2.0062
2.3,5,3.5,SS,,0.9936,-2.0079
2.305,5,3.5,SS,,0.994,-2.0096
2.31,5,3.5,SS,,0.9944,-2.0113
2.315,5,3.5,SS,,0.9947,-2.013
2.32,5,3.5,SS,,0.9951,-2.0146
2.325,5,3.5,SS,,0.9954,-2.0163
2.33,5,3.5,SS,,0.9958,-2.0179
2.335,5,3.5,SS,,0.9961,-2.0195
2.34,5,3.5,SS,,0.9964,-2.0211
2.345,5,3.5,SS,,0.9967,-2.0227
2.35,5,3.5,SS,,0.997,-2.0242
2.355,5,3.5,SS,,0.9973,-2.0258
2.36,5,3.5,SS,,0.9975,-2.0273
2.365,5,3.5,SS,,0.9978,-2.0288
2.37,5,3.5,SS,,0.998,-2.0303
2.375,5,3.5,SS,,0.9982,-2.0317
2.38,5,3.5,SS,,0.9985,-2.0332
2.385,5,3.5,SS,,0.9987,-2.0346
2.39,5,3.5,SS,,0.9989,-2.036
2.395,5,3.5,SS,,0.999,-2.0374
2.4,5,3.5,SS,,0.9992,-2.0388
2.405,5,3.5,SS,,0.9994,-2.0402
2.41,5,3.5,SS,,0.9995,-2.0415
2.415,5,3.5,SS,,0.9996,-2.0428
2.42,5,3.5,SS,,0.9998,-2.0441
2.425,5,3.5,SS,,0.9999,-2.0454
2.43,5,3.5,SS,,1,-2.0467
2.435,5,3.5,SS,,1,-2.0479
2.44,5,3.5,SS,,1.0001,-2.0492
2.445,5,3.5,SS,,1.0002,-2.0504
2.45,5,3.5,SS,,1.0002,-2.0516
2.455,5,3.5,SS,,1.0002,-2.0527
2.46,5,3.5,SS,,1.0003,-2.0539
2.465,5,3.5,SS,,1.0003,-2.055
2.47,5,3.5,SS,,1.0003,-2.0562
2.475,5,3.5,SS,,1.0003,-2.0573
2.48,5,3.5,SS,,1.0002,-2.0584
2.485,5,3.5,SS,,1.0002,-2.0594
2.49,5,3.5,SS,,1.0001,-2.0605
2.495,5,3.5,SS,,1.0001,-2.0615
2.5,5,3.5,SS,,1,-2.0625
2.505,5,3.5,SS,,0.9999,-2.0635
2.51,5,3.5,SS,,0.9998,-2.0645
2.515,5,3.5,SS,,0.9997,-2.0654
2.52,5,3.5,SS,,0.9996,-2.0663
2.525,5,3.5,SS,,0.9994,-2.0673
2.53,5,3.5,SS,,0.9993,-2.0682
2.535,5,3.5,SS,,0.9991,-2.069
2.54,5,3.5,SS,,0.9989,-2.0699
2.545,5,3.5,SS,,0.9987,-2.0707
2.55,5,3.5,SS,,0.9985,-2.0716
2.555,5,3.5,SS,,0.9983,-2.0724
2.56,5,3.5,SS,,0.9981,-2.0731
2.565,5,3.5,SS,,0.9979,-2.0739
2.57,5,3.5,SS,,0.9976,-2.0746
2.575,5,3.5,SS,,0.9973,-2.0754
2.58,5,3.5,SS,,0.997,-2.0761
2.585,5,3.5,SS,,0.9968,-2.0768
2.59,5,3.5,SS,,0.9965,-2.0774
2.595,5,3.5,SS,,0.9961,-2.0781
2.6,5,3.5,SS,,0.9958,-2.0787
2.605,5,3.5,SS,,0.9955,-2.0793
2.61,5,3.5,SS,,0.9951,-2.0799
2.615,5,3.5,SS,,0.9947,-2.0805
2.62,5,3.5,SS,,0.9943,-2.081
2.625,5,3.5,SS,,0.9939,-2.0815
2.63,5,3.5,SS,,0.9935,-2.0821
2.635,5,3.5,SS,,0.9931,-2.0825
2.64,5,3.5,SS,,0.9927,-2.083
2.645,5,3.5,SS,,0.9922,-2.0835
2.65,5,3.5,SS,,0.9918,-2.0839
2.655,5,3.5,SS,,0.9913,-2.0843
2.66,5,3.5,SS,,0.9908,-2.0847
2.665,5,3.5,SS,,0.9903,-2.0851
2.67,5,3.5,SS,,0.9898,-2.0854
2.675,5,3.5,SS,,0.9892,-2.0857
2.68,5,3.5,SS,,0.9887,-2.0861
2.685,5,3.5,SS,,0.9881,-2.0863
2.69,5,3.5,SS,,0.9876,-2.0866
2.695,5,3.5,SS,,0.987,-2.0869
2.7,5,3.5,SS,,0.9864,-2.0871
2.705,5,3.5,SS,,0.9858,-2.0873
2.71,5,3.5,SS,,0.9852,-2.0875
2.715,5,3.5,SS,,0.9845,-2.0877
2.72,5,3.5,SS,,0.9839,-2.0878
2.725,5,3.5,SS,,0.9832,-2.0879
2.73,5,3.5,SS,,0.9825,-2.0881
2.735,5,3.5,SS,,0.9818,-2.0881
2.74,5,3.5,SS,,0.9811,-2.0882
2.745,5,3.5,SS,,0.9804,-2.0883
2.75,5,3.5,SS,,0.9797,-2.0883
2.755,5,3.5,SS,,0.9789,-2.0883
2.76,5,3.5,SS,,0.9782,-2.0883
2.765,5,3.5,SS,,0.9774,-2.0882
2.77,5,3.5,SS,,0.9766,-2.0882
2.775,5,3.5,SS,,0.9758,-2.0881
2.78,5,3.5,SS,,0.975,-2.088
2.785,5,3.5,SS,,0.9742,-2.0879
2.79,5,3.5,SS,,0.9733,-2.0877
2.795,5,3.5,SS,,0.9725,-2.0876
2.8,5,3.5,SS,,0.9716,-2.0874
2.805,5,3.5,SS,,0.9707,-2.0872
2.81,5,3.5,SS,,0.9698,-2.087
2.815,5,3.5,SS,,0.9689,-2.0867
2.82,5,3.5,SS,,0.968,-2.0865
2.825,5,3.5,SS,,0.967,-2.0862
2.83,5,3.5,SS,,0.9661,-2.0859
2.835,5,3.5,SS,,0.9651,-2.0855
2.84,5,3.5,SS,,0.9641,-2.0852
2.845,5,3.5,SS,,0.9631,-2.0848
2.85,5,3.5,SS,,0.9621,-2.0844
2.855,5,3.5,SS,,0.9611,-2.084
2.86,5,3.5,SS,,0.96,-2.0836
2.865,5,3.5,SS,,0.959,-2.0831
2.87,5,3.5,SS,,0.9579,-2.0826
2.875,5,3.5,SS,,0.9568,-2.0821
2.88,5,3.5,SS,,0.9557,-2.0816
2.885,5,3.5,SS,,0.9546,-2.0811
2.89,5,3.5,SS,,0.9535,-2.0805
2.895,5,3.5,SS,,0.9524,-2.0799
2.9,5,3.5,SS,,0.9512,-2.0793
2.905,5,3.5,SS,,0.95,-2.0787
2.91,5,3.5,SS,,0.9488,-2.078
2.915,5,3.5,SS,,0.9476,-2.0773
2.92,5,3.5,SS,,0.9464,-2.0766
2.925,5,3.5,SS,,0.9452,-2.0759
2.93,5,3.5,SS,,0.944,-2.0752
2.935,5,3.5,SS,,0.9427,-2.0744
2.94,5,3.5,SS,,0.9414,-2.0736
2.945,5,3.5,SS,,0.9401,-2.0728
2.95,5,3.5,SS,,0.9388,-2.072
2.955,5,3.5,SS,,0.9375,-2.0712
2.96,5,3.5,SS,,0.9362,-2.0703
2.965,5,3.5,SS,,0.9348,-2.0694
2.97,5,3.5,SS,,0.9335,-2.0685
2.975,5,3.5,SS,,0.9321,-2.0675
2.98,5,3.5,SS,,0.9307,-2.0666
2.985,5,3.5,SS,,0.9293,-2.0656
2.99,5,3.5,SS,,0.9279,-2.0646
2.995,5,3.5,SS,,0.9265,-2.0636
3,5,3.5,SS,,0.925,-2.0625
3.005,5,3.5,SS,,0.9235,-2.0614
3.01,5,3.5,SS,,0.9221,-2.0603
3.015,5,3.5,SS,,0.9206,-2.0592
3.02,5,3.5,SS,,0.919,-2.0581
3.025,5,3.5,SS,,0.9175,-2.0569
3.03,5,3.5,SS,,0.916,-2.0557
3.035,5,3.5,SS,,0.9144,-2.0545
3.04,5,3.5,SS,,0.9129,-2.0533
3.045,5,3.5,SS,,0.9113,-2.052
3.05,5,3.5,SS,,0.9097,-2.0507
3.055,5,3.5,SS,,0.908,-2.0494
3.06,5,3.5,SS,,0.9064,-2.0481
3.065,5,3.5,SS,,0.9048,-2.0468
3.07,5,3.5,SS,,0.9031,-2.0454
3.075,5,3.5,SS,,0.9014,-2.044
3.08,5,3.5,SS,,0.8997,-2.0426
3.085,5,3.5,SS,,0.898,-2.0412
3.09,5,3.5,SS,,0.8963,-2.0397
3.095,5,3.5,SS,,0.8946,-2.0382
3.1,5,3.5,SS,,0.8928,-2.0367
3.105,5,3.5,SS,,0.891,-2.0352
3.11,5,3.5,SS,,0.8892,-2.0336
3.115,5,3.5,SS,,0.8874,-2.032
3.12,5,3.5,SS,,0.8856,-2.0304
3.125,5,3.5,SS,,0.8838,-2.0288
3.13,5,3.5,SS,,0.8819,-2.0272
3.135,5,3.5,SS,,0.8801,-2.0255
3.14,5,3.5,SS,,0.8782,-2.0238
3.145,5,3.5,SS,,0.8763,-2.0221
3.15,5,3.5,SS,,0.8744,-2.0203
3.155,5,3.5,SS,,0.8725,-2.0186
3.16,5,3.5,SS,,0.8705,-2.0168
3.165,5,3.5,SS,,0.8686,-2.015
3.17,5,3.5,SS,,0.8666,-2.0131
3.175,5,3.5,SS,,0.8646,-2.0113
3.18,5,3.5,SS,,0.8626,-2.0094
3.185,5,3.5,SS,,0.8606,-2.0075
3.19,5,3.5,SS,,0.8585,-2.0055
3.195,5,3.5,SS,,0.8565,-2.0036
3.2,5,3.5,SS,,0.8544,-2.0016
3.205,5,3.5,SS,,0.8523,-1.9996
3.21,5,3.5,SS,,0.8502,-1.9976
3.215,5,3.5,SS,,0.8481,-1.9955
3.22,5,3.5,SS,,0.846,-1.9934
3.225,5,3.5,SS,,0.8438,-1.9913
3.23,5,3.5,SS,,0.8416,-1.9892
3.235,5,3.5,SS,,0.8395,-1.9871
3.24,5,3.5,SS,,0.8373,-1.9849
3.245,5,3.5,SS,,0.835,-1.9827
3.25,5,3.5,SS,,0.8328,-1.9805
3.255,5,3.5,SS,,0.8306,-1.9782
3.26,5,3.5,SS,,0.8283,-1.976
3.265,5,3.5,SS,,0.826,-1.9737
3.27,5,3.5,SS,,0.8237,-1.9713
3.275,5,3.5,SS,,0.8214,-1.969
3.28,5,3.5,SS,,0.8191,-1.9666
3.285,5,3.5,SS,,0.8167,-1.9642
3.29,5,3.5,SS,,0.8144,-1.9618
3.295,5,3.5,SS,,0.812,-1.9594
3.3,5,3.5,SS,,0.8096,-1.9569
3.305,5,3.5,SS,,0.8072,-1.9544
3.31,5,3.5,SS,,0.8048,-1.9519
3.315,5,3.5,SS,,0.8023,-1.9493
3.32,5,3.5,SS,,0.7999,-1.9468
3.325,5,3.5,SS,,0.7974,-1.9442
3.33,5,3.5,SS,,0.7949,-1.9416
3.335,5,3.5,SS,,0.7924,-1.9389
3.34,5,3.5,SS,,0.7898,-1.9363
3.345,5,3.5,SS,,0.7873,-1.9336
3.35,5,3.5,SS,,0.7847,-1.9309
3.355,5,3.5,SS,,0.7822,-1.9281
3.36,5,3.5,SS,,0.7796,-1.9253
3.365,5,3.5,SS,,0.777,-1.9226
3.37,5,3.5,SS,,0.7743,-1.9197
3.375,5,3.5,SS,,0.7717,-1.9169
3.38,5,3.5,SS,,0.769,-1.914
3.385,5,3.5,SS,,0.7663,-1.9111
3.39,5,3.5,SS,,0.7636,-1.9082
3.395,5,3.5,SS,,0.7609,-1.9053
